edep,t,x,y,z,pid
0.000204843,513.863,5948.71,-117.063,8035.53,1.00006e+09
0.00082877,503.355,5951.81,-115.76,8038.44,2212
0.0023098,503.274,5951.86,-115.745,8038.43,2212
0.00768317,487.835,5961.15,-113.928,8048.25,2212
0.010374,464.783,5958.74,-125.049,8080.89,2212
0.00687587,462.889,5955.89,-125.682,8083.47,1.00006e+09
0.0479816,156.837,5909.42,445.274,7707.55,1.00006e+09
8.99e-06,62.2004,7523.23,-378.396,7509.1,22
0.591578,62.2192,7524.75,-378.649,7508.47,11
0.273909,62.2264,7526.67,-379.01,7507.94,11
4.29407e-08,1.08694e+06,7813.34,410.275,7678.22,2212
4.41533e-08,1.08417e+06,7809.46,404.336,7670.71,2212
7.4343e-08,1.05924e+06,7725.64,407.841,7676.94,2212
1.87175e-09,1.05738e+06,7718.7,406.766,7672.62,2212
4.00214e-08,1.05693e+06,7717.43,406.404,7671.28,2212
4.64077e-08,1.05461e+06,7714.95,405.431,7668.97,1.00006e+09
5.16015e-08,1.05435e+06,7714.52,405.301,7668.98,2212
2.71943e-08,376800,6080.28,-469.279,7688.94,2212
2.5868e-08,374490,6076.09,-463.803,7688.15,1.00006e+09
4.5058e-08,15934.4,5958.23,-389.152,7865.02,2212
7.25852e-09,14056.1,5955.69,-388.69,7866.67,2212
5.12933e-07,11793.5,5953.13,-389.802,7870.11,2212
1.7693e-06,11660.1,5951.89,-389.528,7870.34,2212
4.83897e-05,10787.3,5940.57,-397.824,7881.68,2212
2.99746e-07,10731.3,5938.31,-393.593,7884.38,1.00006e+09
2.67387e-05,10729.2,5938.26,-393.439,7884.52,2212
0.000317339,10652.7,5931.39,-388.275,7888.11,2212
0.000115271,10618.4,5925.58,-384.056,7882,2212
0.00029101,2778.91,7328.39,-443.283,7693.72,22
1.361e-05,2779.29,7288.88,-378.406,7801.71,22
0.0358632,2779.38,7288.79,-378.28,7801.92,11
0.122778,2778.94,7328.69,-443.365,7693.72,11
0.0159922,747.479,5794.9,-349.577,7927.71,2212
0.000679118,744.432,5799.89,-352.31,7926.99,2212
0.145671,743.886,5800.7,-352.94,7926.76,2212
0.0816541,743.349,5802.59,-351.542,7924.88,2212
1.51907e-08,1.62608e+06,7774.67,269.862,7344.38,1.00006e+09
1.56314e-08,1.62584e+06,7774.63,269.679,7344.19,2212
3.51802e-08,1.62416e+06,7775.12,270.043,7341.01,2212
1.07356e-08,1.60695e+06,7791.69,290.818,7311.38,2212
2.38576e-08,1.60463e+06,7794.66,294.813,7308.57,2212
2.54389e-08,1.60246e+06,7797.12,298.443,7305.68,2212
6.31864e-08,1.60166e+06,7795.78,298.584,7305.63,2212
5.37014e-08,1.60156e+06,7796.01,298.507,7305.41,2212
3.25058e-08,1.5893e+06,7831.22,280,7290.92,2212
9.40651e-05,6654.83,5843.75,-455.911,7497.79,2212
7.91767e-05,6641.74,5844.84,-453.794,7500.69,2212
5.40537e-05,6638.15,5845.18,-452.869,7501.22,1.00006e+09
0.000812826,6427.98,5799.27,-430.65,7547.64,2212
0.000168265,6420.24,5796.43,-432.651,7549.58,1.00006e+09
1.18634e-05,11748.1,6033.68,-269.718,7338.54,2212
2.53513e-05,11662.4,6035.56,-266.916,7334.7,2212
7.00029e-06,11146.1,6024.91,-267.899,7288.61,2212
0.00105687,2957.65,5814.67,-241.271,7191,2212
0.000222434,2955.44,5815.28,-241.276,7191.82,2212
0.0273923,2938.4,5817.45,-240.039,7200.08,2212
0.00029101,7597,7779.39,-108.971,8085.75,22
0.0449523,7597.04,7779.24,-108.805,8085.62,11
2.44557e-07,13740.5,6033.25,-146.257,8099.09,2212
2.66893e-08,12697.1,6027.58,-149.603,8096.9,1.00006e+09
2.30715e-06,9820.21,6025.57,-144.652,8077.85,2212
1.22406e-06,7847.08,6019.38,-185.169,8064.83,2212
8.41264e-07,7314.13,6010.71,-194.976,8059.45,2212
4.1457e-05,7296.21,6010.22,-195.157,8059.39,2212
0.000137571,7293.96,6010.23,-195.359,8059.32,2212
4.82954e-05,7289.59,6010.5,-195.551,8058.58,2212
0.000103544,6706.21,6029.92,-274.452,7966.5,2212
0.000264451,6544.8,6013.6,-302.897,7942.12,2212
0.000513944,6412.54,5978.09,-330.182,7941.39,2212
0.000412715,6412.26,5977.99,-330.213,7941.31,2212
0.00133664,5251.42,5911.07,-306.33,7914.17,2212
2.32703e-05,3253.62,6080.06,-400.55,7616.56,2212
0.0167719,3252.64,6080.33,-401.257,7617.07,2212
0.00657464,3233.85,6117.23,-403.352,7625.56,1.00006e+09
0.00233966,3225.41,6102.36,-405.299,7638.02,1.00006e+09
0.00864261,2902.16,6009.55,283.839,7349.05,2212
0.00595881,2883.86,6025,318.338,7316.41,1.00006e+09
1.361e-05,71.0888,7465.83,342.743,7416.85,22
1.361e-05,71.563,7514.72,290.705,7295.94,22
0.104622,71.5641,7514.8,290.69,7295.77,11
0.183353,71.0964,7465.99,342.871,7416.69,11
9.82468e-06,3822.08,7931.67,-260.823,8007.24,1.00006e+09
1.82443e-05,3806.37,7929.63,-259.656,8007.83,1.00006e+09
8.48639e-06,3792.01,7930.25,-258.929,8010,1.00008e+09
0.000373805,3360.34,7897.6,-281.79,8071.74,2212
0.000539169,3344.5,7892.62,-281.688,8072.36,2212
0.0109185,3337.11,7890.06,-283.178,8070.84,2212
0.00596291,1641.26,5796.5,254.858,8036,1.00006e+09
0.00181387,1616.56,5829.43,297.985,8046.9,1.00008e+09
0.0127704,1616.08,5829.45,298.841,8046.16,2212
0.00452036,1611.49,5826.51,302.753,8034.32,2212
0.0882125,1609.06,5823.17,305.936,8028.86,2212
1.756e-05,1620.92,7431.45,424.904,7493.15,22
0.0101864,1620.93,7431.5,424.789,7493.37,11
0.0955928,4596.36,7485.45,448.841,7578.18,2212
0.7288,4596.29,7486.4,449.84,7577.76,1.00006e+09
8.99e-06,21351.1,5886.64,-71.2398,7250.69,22
0.00029101,21351.3,5882.89,-62.5418,7196.07,22
0.105043,21351.3,5882.87,-62.4957,7195.8,11
0.442765,21351.1,5886.53,-72.5424,7251.16,11
0.421632,21351.1,5887.54,-75.7942,7249.58,11
0.00353755,21351.1,5887.73,-76.5511,7249.37,11
0.138283,21351.2,5889.79,-74.6535,7245.8,11
0.446127,21351.2,5891.36,-70.4244,7244.38,11
0.433045,21351.2,5891.77,-69.214,7244.74,11
0.00124373,21351,5892.26,-33.1849,7244.85,1.00001e+09
1.44647e-05,20836.8,5889.98,-22.6575,7242,2212
6.50649e-05,20762.5,5885.96,-21.3354,7241.99,2212
0.000110477,20750.5,5885.71,-20.0306,7242.67,2212
0.0353954,1423.08,7365.87,409.354,7749.31,2212
0.153768,1417.28,7368.88,406.04,7734.8,2212
0.236323,1177.73,7903.82,-434.314,7938.91,2212
0.0272557,775.286,5838.99,254.894,7984.83,1.00006e+09
0.125866,770.764,5821.35,256.205,7992.91,2212
0.0577497,769.692,5818.12,261.523,7996.1,1.00006e+09
0.0406591,755.264,5907.86,292.491,7949.84,1.00006e+09
0.0835093,753.023,5902.22,296.425,7933.69,1.00008e+09
0.0605432,748.168,5903.49,267.11,7964.68,1.00006e+09
0.00053728,4720.05,7714.17,107.589,8044.44,22
0.0831896,4720.08,7713.95,107.46,8044.52,11
0.00029101,74.7944,6169.52,419.145,7808.31,22
0.0523702,74.7973,6169.51,418.884,7808.32,11
1.756e-05,1065.46,6039.85,-441.046,7610.85,22
0.00029101,1065.7,6014.77,-395.717,7559.62,22
1.419e-05,1066.48,5820.35,-517.753,7543.78,22
0.0332716,1066.48,5820.31,-517.78,7543.78,11
0.0334338,1065.71,6014.69,-395.556,7559.44,11
0.06098,1065.46,6039.62,-441.109,7610.94,11
8.05665e-08,88112.9,6288.03,338.034,7966.03,2212
3.5405e-08,66493.3,6245.04,313.79,7906.58,2212
1.33255e-07,23868.7,6244.92,263.793,7971.62,2212
3.86619e-07,23610.5,6243.98,263.517,7971.96,2212
7.78026e-09,10011.3,6227.64,247.551,7971.85,2212
2.73391e-07,3779.22,6195.01,275.83,8003.97,2212
1.39657e-05,3605.38,6194.75,277.382,8005.08,2212
1.138e-06,3399.62,6186.45,279.982,7998.58,2212
1.02099e-05,3297.06,6181.47,280.197,7996,2212
9.53268e-07,2059.11,6106.19,236.871,7990.58,1.00006e+09
5.17888e-06,1729.44,6083.02,239.598,7987.22,1.00006e+09
0.000615271,1687.83,6082.5,238.223,7990.12,2212
0.000481923,1453.41,6008.58,269.111,8009.65,2212
0.00949151,1180.2,5890.31,271.833,7963.63,2212
0.00521784,1178.53,5889.34,273.945,7964.13,2212
0.00298611,1157.14,5895.97,308.426,7976.49,2212
0.0214437,1156.32,5895.64,309.914,7976.83,2212
0.0636168,1134.19,5913.09,341.565,7949.02,2212
0.165332,1133.8,5912.86,340.003,7948.3,2212
0.00029101,62.6508,6150.35,-121.195,7213.09,22
1.361e-05,63.4719,6106.83,114.521,7216.8,22
0.00629903,63.4811,6106.78,114.767,7216.8,11
0.0190959,62.6805,6150.12,-121.256,7213.01,11
0.134927,935.645,6286.95,-360.981,7927.31,2212
7.74525e-06,19764,5827.38,-129.35,7169.43,2212
1.11801e-05,19700.1,5825.8,-127.085,7173.52,2212
0.000136757,19167.5,5797.9,-128.434,7212.4,2212
0.000131221,19164,5797.38,-128.812,7212.41,2212
8.99e-06,629.15,7668.36,392.24,7536.75,22
0.00053728,629.195,7660.94,386.989,7531.15,22
0.0308056,629.213,7660.76,386.863,7531.02,11
5.14697e-05,629.177,7668.18,392.125,7536.62,11
0.00029101,50.5623,7419.78,334.607,7961.74,22
0.511815,50.6288,7421.42,335.183,7962.28,11
0.44949,50.6386,7423.72,336.025,7963.62,11
0.273348,50.6462,7424.92,336.871,7965.12,11
0.243706,50.6567,7424.31,337.055,7967.49,11
0.317724,50.6677,7422.61,336.133,7969.24,11
0.316165,50.6745,7421.23,335.352,7968.99,11
0.226594,50.6792,7420.5,335.167,7968.5,11
0.36004,50.6472,7424.51,337.024,7964.82,11
0.0451896,50.65,7424.23,337.454,7964.88,11
5.54604e-06,1151.66,6081.26,230.253,8047.36,2212
3.66709e-05,1145.73,6080.62,229.941,8047.38,2212
3.38889e-07,1043.01,6072.65,217.186,8045.75,2212
7.77024e-05,1037.6,6072.2,216.532,8045.66,2212
0.000264795,773.402,6034.97,198.528,8016.6,2212
4.29978e-07,756.68,6031.81,194.808,8017.39,1.00006e+09
0.00124649,460.3,5981.24,124.64,8031.08,2212
0.000660584,454.277,5981.56,122.743,8033.93,2212
0.000922421,450.09,5982.59,120.434,8035.16,2212
0.00819586,444.841,5985.82,118.55,8036.99,2212
0.0129452,443.426,5987.34,117.609,8035.89,2212
0.310191,443.38,5987.34,117.559,8035.8,2212
0.000198662,760.159,5815.92,-420.181,7755.06,2212
0.00219324,756.379,5816.02,-420.04,7755.8,2212
4.93208e-05,738.455,5824.84,-411.717,7756.65,1.00008e+09
0.00111517,735.608,5826.42,-411.069,7757.6,2212
0.0619582,727.821,5829.32,-405.987,7760.27,2212
0.0430757,725.579,5828.88,-400.421,7754.63,2212
0.00966069,2906.24,5836.21,235.032,7222.67,2212
0.000882882,3987.52,7697.95,-170.09,8074.07,1.00006e+09
0.0207588,3972.09,7694.67,-156.037,8075.65,2212
1.03053e-07,771672,5927.41,-210.991,8063.58,2212
3.94485e-08,770593,5927.71,-205.746,8061.24,2212
1.15342e-07,760967,5932.13,-167.505,8034.74,2212
6.84567e-08,758009,5932.94,-157.908,8025.04,2212
6.68074e-08,716186,5931.4,-244.059,7978.51,2212
1.17797e-08,714708,5938.64,-245.22,7981.21,2212
2.39291e-08,714588,5939.08,-245.249,7981.14,2212
3.31426e-08,712787,5944.57,-244.626,7978.97,2212
1.42375e-07,651646,6065.79,-196.521,8017.69,1.00006e+09
1.35523e-08,651279,6064.46,-196.539,8018.64,2212
4.72074e-08,651163,6064.02,-196.593,8018.8,2212
4.5111e-08,628372,5993.49,-138.001,8073.88,2212
4.52329e-08,628316,5993.35,-138.092,8073.91,1.00006e+09
7.03982e-08,611424,6003.03,-116.665,8050.29,2212
1.74869e-07,609666,6004.64,-113.022,8049.5,2212
5.42076e-08,607320,6001.09,-105.693,8037.91,1.00006e+09
3.36589e-09,599551,6041.77,-115.326,8039.58,2212
6.68697e-09,599056,6042.05,-116.387,8039.3,2212
1.112e-08,596493,6039.89,-120.762,8037.76,2212
9.90064e-08,579144,6040.78,-145.601,8027.33,2212
2.13079e-08,534088,5941.32,-271.355,7944.53,2212
1.73142e-08,533166,5938.96,-274.37,7943.96,2212
3.8647e-08,514706,5935.05,-302.064,7918.93,2212
3.52819e-08,510331,5938.79,-311.297,7920.55,2212
2.03604e-08,509362,5939.62,-312.16,7921.05,2212
3.69686e-08,504778,5941.65,-308.49,7922.79,2212
3.23791e-08,443876,6098.25,-331.694,7953.62,2212
4.51026e-08,430038,6118.5,-293.547,7945.02,2212
1.99504e-08,428660,6118.56,-289.941,7945.46,2212
5.09846e-08,427616,6121.06,-288.843,7946.21,2212
8.13903e-09,427323,6121.43,-287.749,7946.06,2212
1.37189e-08,427219,6121.27,-287.642,7946.13,1.00006e+09
2.64005e-08,395876,6073.77,-285.918,7992.8,2212
8.6018e-09,389741,6074.08,-285.201,7998.13,2212
6.26611e-08,388517,6074.52,-286.139,7999.41,1.00006e+09
5.88056e-08,387269,6073.9,-286.118,8000.39,2212
3.80136e-08,385409,6070.78,-282.636,8001.08,2212
4.9035e-08,385006,6070.11,-281.815,8002.07,2212
6.13569e-09,384070,6067.62,-278.938,8003.65,2212
3.78912e-08,381760,6065.34,-270.391,8005.13,1.00006e+09
2.08892e-08,377081,6051.3,-269.24,8017.45,2212
2.52636e-08,12668.3,6085.99,-268.445,8033.53,2212
2.71833e-07,11214.3,6088.74,-265.121,8029.83,2212
6.25978e-07,8699.52,6103.19,-270.637,8018.43,2212
1.04544e-07,8228.8,6108.75,-268.549,8018.63,2212
3.56335e-07,3040,6177.22,-264.402,8029.4,1.00006e+09
2.16933e-08,2843.91,6174.2,-264.84,8029.87,2212
1.05252e-06,2511.7,6169.12,-265.553,8030.04,2212
1.46771e-06,1795.45,6156.89,-267.214,8021.7,2212
9.29546e-07,1728.19,6155.53,-266.283,8020.98,1.00006e+09
1.66214e-06,1703.38,6154.96,-266.466,8021.38,2212
2.47311e-06,1165.15,6140.25,-259.59,8030.1,2212
8.17996e-06,1063.78,6138.18,-259.111,8033.62,2212
1.25065e-05,996.909,6134.62,-258.19,8034.5,2212
0.000172884,778.759,6126.01,-244.848,8038.17,2212
0.00200137,720.505,6132.55,-235.477,8037.44,2212
0.000946463,718.699,6133.15,-235.393,8038.44,2212
0.00061506,717.217,6133.17,-234.999,8039.52,2212
0.00427972,714.127,6132.68,-233.308,8041.46,2212
0.00540497,703.178,6136.86,-232.458,8054.36,2212
0.0220721,701.599,6136.01,-232.792,8056.72,2212
0.152091,700.768,6136.56,-234.34,8058.13,2212
6.22856e-08,28126.7,6177.55,344.139,7857.35,2212
6.05541e-08,27403.4,6178.37,344.115,7857.22,2212
5.5703e-08,25667,6178.91,344.033,7857.89,2212
6.19745e-08,17617.9,6172.48,348.05,7878.6,2212
3.02991e-08,16897.3,6172.7,348.208,7881.38,2212
4.73081e-08,5583.23,6192.08,361.581,7923.95,2212
1.72672e-07,3081.8,6196.85,365.617,7932.51,2212
1.57282e-07,3064.95,6196.86,365.593,7932.63,2212
3.44009e-07,3018.94,6196.85,365.252,7932.81,2212
7.67332e-07,1383.9,6195.91,347.66,7935.24,2212
2.072e-05,1079.42,6193.1,344.464,7937.76,2212
1.0445e-05,1073.13,6192.74,344.506,7937.57,2212
9.54257e-06,988.89,6187.93,348.771,7935.9,2212
0.000139892,789.266,6178.65,363.79,7938.73,2212
0.0014442,542.887,6152.93,380.932,7904.74,2212
0.00944977,541.308,6152.73,381.772,7904.92,2212
0.0477352,539.975,6151.8,382.629,7903.45,2212
0.303333,538.76,6153.11,386.357,7902.46,2212
0.555138,432.898,5995.71,411.173,7802.79,2212
0.0003,276.733,6254.92,-355.054,7948.26,22
1.361e-05,276.842,6253.93,-328.602,7941.73,22
8.99e-06,276.942,6239.48,-346.15,7951.85,22
0.00308341,276.948,6239.43,-346.354,7951.99,11
0.0121074,276.862,6253.92,-328.359,7941.67,11
0.0223339,276.768,6255.02,-355.721,7948.58,11
0.00892747,276.764,6254.58,-354.827,7947.9,11
0.0904849,1492,6255.88,-407.742,7572.26,2212
0.014669,1462.88,6223.22,-439.105,7532.97,1.00006e+09
0.0304792,1459.11,6227.83,-441.602,7507.69,2212
6.94627e-05,1900.16,6156.22,-154.855,7218.59,1.00006e+09
0.00236188,1898.12,6157.61,-153.125,7220.98,2212
0.0134162,1895.73,6157.89,-150.237,7223.94,2212
0.0709399,1874.49,6139.63,-142.771,7270.03,2212
0.00029101,1171.96,6016.11,251.204,7969.31,22
0.318027,1171.97,6014.83,250.453,7969.83,11
0.279537,1171.97,6013.97,250.05,7970.07,11
0.253893,1171.98,6013.62,249.522,7970.54,11
1.361e-05,103.895,7523.08,-167.346,8077.63,22
0.0274663,103.951,7523.33,-167.361,8077.67,11
2.06023e-08,46917.2,7424.62,410.607,7638.56,1.00006e+09
7.42184e-08,46520.6,7424.45,409.866,7637.62,2212
4.38937e-08,45751.6,7424.94,411.728,7638.63,2212
6.48905e-08,30232.5,7447.11,449.875,7659.24,1.00006e+09
2.29133e-08,30022.3,7446.96,450.63,7659.05,2212
4.07826e-08,29994.1,7446.91,450.628,7659.02,2212
8.7032e-08,29560.6,7446.14,450.48,7658.58,2212
1.92455e-07,28893.5,7446.93,450.433,7657.2,2212
5.48625e-08,28050.5,7443.13,449.413,7653.5,2212
1.09127e-06,27083.3,7437.66,448.323,7650.23,2212
6.96396e-07,26165,7430.45,460.021,7646.87,2212
5.05296e-06,25660.1,7426.65,468.253,7650.27,2212
3.29947e-05,25565.1,7425.71,468.804,7653.56,2212
1.11398e-05,25562.8,7425.78,468.971,7653.65,2212
0.000500482,1986.5,6220.29,68.2097,8104.42,2212
0.00108217,1985.77,6220.27,68.1715,8104.14,2212
0.0129414,1969.77,6226.08,71.0516,8097.19,2212
0.0464976,1966.51,6224.18,75.6065,8094.83,2212
0.0168123,1683.64,5819.2,53.1931,7225.35,1.00006e+09
0.239354,547.75,6142.09,-430.775,7468.48,2212
0.581131,694.589,7250.33,-385.481,7530.99,2212
8.77889e-06,22919.8,6112.13,405.231,7445.51,2212
3.56029e-06,22837,6111.78,407.435,7448.67,1.00006e+09
1.40515e-06,22457.4,6119.09,410.832,7430.04,2212
5.48174e-06,22456.5,6119.11,410.832,7430,2212
2.26715e-08,434129,5890.51,399.344,7421.9,2212
5.52483e-08,431019,5881.46,393.586,7417.8,2212
1.96436e-08,12056.6,6116.79,179.412,7217.81,2212
2.48732e-08,9549.21,6122.17,176.931,7221.57,2212
4.27368e-08,7258.82,6122.19,173.768,7222,2212
5.41721e-08,6779.6,6121.02,173.533,7222.44,2212
3.2034e-08,3936.58,6112.94,171.249,7225.98,1.00006e+09
3.29761e-08,2798.4,6113.77,167.833,7225.1,2212
7.40038e-08,2314.91,6114.2,166.409,7224.34,2212
1.79862e-06,1450.54,6116.73,164.3,7226.39,2212
1.32297e-06,983.16,6112.21,159.397,7232.2,2212
5.76675e-06,799.953,6110.28,155.34,7232.52,2212
0.000680229,719.939,6109.44,153.294,7230.08,2212
0.001798,716.168,6108.77,152.361,7230.83,2212
0.000935243,711.487,6106.33,153.185,7232.77,1.00006e+09
0.00682866,707.772,6107.77,151.229,7231,2212
0.00488156,707.728,6107.83,151.228,7230.99,2212
0.000882669,701.134,6116.17,146.574,7225.11,1.00006e+09
0.0281742,700.031,6116.34,146.171,7223.23,2212
0.327913,60.0291,7308.74,-238.66,8060.84,11
1.48241e-07,48000.2,5927.18,418.437,7488.52,2212
1.59455e-08,47968.4,5927.19,418.492,7488.64,2212
1.00829e-08,46663.9,5925.86,422.314,7491.83,1.00006e+09
3.08554e-08,29003.1,5938.13,405.299,7561.04,2212
1.2401e-07,28008.4,5940.48,403.024,7563.96,2212
6.62926e-08,27913.5,5940.37,402.852,7564.51,2212
2.03808e-07,23937.5,5923.21,403.816,7584.65,2212
1.8871e-07,23924.5,5923.13,403.883,7584.7,2212
5.57702e-07,23800.5,5922.27,403.981,7585.7,2212
5.37435e-07,23478.1,5922.45,404.503,7590.46,2212
4.52691e-06,23439.9,5922.25,404.357,7591.09,2212
4.70571e-06,20593.7,5939.35,399.722,7597.35,2212
6.41117e-06,20527,5941.84,401.485,7597.76,2212
2.5159e-06,17859.8,6035.42,445.325,7712.51,1.00006e+09
8.7085e-06,17788.2,6033.19,449.043,7713.45,1.00006e+09
2.83405e-05,17738.4,6033.92,445.719,7712.03,2212
4.067e-05,17269.5,6028.4,398.911,7725.24,2212
0.000182265,11905.3,6068.24,-244.466,7967.53,2212
3.93197e-05,11878.9,6067.66,-250.451,7966.02,1.00006e+09
0.000896549,2069.86,7378.82,295.646,7290.96,2212
0.00549586,2052.39,7386.15,300.04,7294.57,2212
0.0534687,2033.2,7383.98,308.439,7314.96,2212
0.000161092,1354.56,7391.84,209.791,8061.85,2212
4.3902e-05,1343.05,7394.22,209.478,8062.96,2212
4.08233e-05,1342.45,7394.36,209.448,8062.97,2212
0.00140044,1234.64,7419.77,199.008,8056.35,2212
0.000479959,1234.5,7419.78,198.924,8056.36,1.00006e+09
0.00804612,1224.26,7421.47,201.121,8050.26,2212
0.0250345,1185.31,7459.19,173.086,8022.42,2212
0.0343741,1185.21,7459.24,173.13,8022.16,2212
0.00029101,53.7125,7272.91,290.427,7932.04,22
0.00817423,53.7166,7272.92,290.366,7931.8,11
0.724473,400.551,6234.31,-380.295,7390.89,2212
1.05449,400.384,6233.03,-383.104,7388.69,1.00006e+09
0.00226287,1131.33,5838.5,-218.37,7299.4,2212
0.000864159,1117.94,5829.25,-218.212,7293.34,1.00006e+09
0.00326224,1114.5,5831.64,-217.782,7291.31,2212
0.00164395,1114.5,5831.64,-217.782,7291.3,2212
0.00609227,1110.06,5832.73,-220.365,7286.08,2212
0.0769049,1081.1,5870.13,-229.808,7254.64,2212
0.201404,1076.82,5881.61,-242.345,7260.42,2212
1.93748e-08,562780,7693.31,384.011,7796.82,2212
2.44095e-08,559837,7695.98,388.805,7790.99,2212
7.03145e-08,533149,7634.22,439.099,7758.36,2212
5.91688e-08,532131,7631.44,440.643,7755.44,2212
1.43791e-08,530827,7628.06,440.886,7749.58,2212
1.54391e-08,530445,7627.69,440.253,7748,2212
2.5478e-08,530310,7627.99,440.253,7747.6,2212
2.99353e-08,530149,7628.27,440.477,7747.14,2212
6.75546e-08,526930,7635.76,444.804,7738.23,2212
1.49113e-08,525133,7630.92,441.748,7735.52,2212
9.5365e-09,510711,7604.97,403.485,7703.7,2212
1.23444e-08,90334.6,7351.94,233.157,7975.31,2212
3.44872e-08,77101.6,7352.71,227.958,8002.62,1.00006e+09
8.24922e-08,76638.8,7351.71,227.786,8001.68,2212
2.7414e-08,75248.2,7348.05,226.745,7998.98,2212
1.03443e-07,74854.9,7346.99,226.49,7998.26,1.00006e+09
6.87398e-08,70207.1,7348.51,219.391,7994.65,2212
1.02266e-07,69189,7351.25,219.018,7992.29,2212
2.4661e-06,41485.6,7411.87,244.874,7978.38,2212
5.79902e-07,41139.9,7404.61,243.249,7979.92,2212
2.49684e-05,40185,7382.52,239.452,7973.86,2212
5.73851e-06,18949.1,7882.93,-456.791,7783.96,1.00006e+09
6.54608e-05,12550.2,7896.97,-494.904,7586.1,2212
4.00301e-06,12521,7892.88,-494.601,7586.3,2212
0.000159285,10798.7,7655.22,-460.988,7644.32,2212
6.91168e-06,10793.4,7654.33,-460.633,7643.62,2212
4.11747e-05,10790.4,7653.88,-460.453,7643.12,2212
2.24871e-06,10536.3,7599.85,-457.659,7612.17,1.00008e+09
0.000261072,10527.9,7598.1,-456.874,7611.37,2212
1.80717e-06,10449.7,7574.48,-465.422,7604.69,2212
0.00961447,5071.46,6157.34,-465.149,7606.18,2212
0.0590329,807.979,6080.52,332.572,7319.35,2212
0.021895,807.792,6080.8,331.817,7319.31,1.00006e+09
0.00407475,807.489,6079.41,331.618,7318.97,2212
5.06145e-08,18166.2,7654,-361.324,7930.07,2212
5.27306e-08,15672.2,7657.38,-360.066,7938.17,1.00006e+09
1.4528e-08,14688.3,7655.14,-360.079,7936.91,1.00006e+09
6.10386e-08,8420.43,7641.74,-352.124,7930.98,2212
0.000432054,8114.08,7641.46,-351.893,7930.33,2212
0.000129665,8102.06,7638.67,-353.848,7930.91,2212
0.000324235,8084.2,7635.7,-358.856,7930.31,2212
0.000114294,8082.18,7635.78,-359.652,7930.08,2212
0.000244205,8069.46,7635.24,-364.324,7927.11,2212
0.000395983,8063.33,7633.68,-366.401,7925.64,1.00006e+09
0.00197112,8059.86,7635.5,-365.789,7925.35,2212
0.00144137,1722,5845.86,-477.177,7640.3,2212
0.0455075,844.383,5848.02,185.677,7221.21,1.00008e+09
1.361e-05,49.9715,7349.61,-436.088,7574.3,22
0.0282087,50.0033,7349.86,-436.122,7574.3,11
0.00030462,794.566,6266.45,260.783,7959.88,22
0.0613149,794.58,6263.52,260.942,7957.12,11
0.00725005,794.553,6269.33,260.619,7962.55,11
4.54536e-06,4814.77,7216.37,-178.817,7222.13,2212
2.81799e-08,4777.5,7215.67,-179.378,7222.88,2212
2.59016e-06,4752.66,7215.21,-179.803,7223.33,2212
2.92803e-06,4750.6,7215.14,-179.805,7223.37,2212
5.93786e-06,4608.13,7211.66,-182.983,7227.67,2212
2.22041e-05,4515.08,7207,-185.044,7228.78,2212
4.16551e-05,4429.19,7204.27,-187.375,7235.23,2212
0.00085432,2424.06,7217.65,-342.375,7364.13,2212
0.00171366,2417.18,7215.12,-343.777,7364.47,2212
0.00132848,2415.79,7214.94,-344.723,7364.27,2212
0.00560422,2411.63,7216.46,-347.935,7363.49,2212
0.0143657,2401.98,7211.75,-358.07,7356.73,2212
0.0132616,2399.94,7212.77,-359.425,7352.71,2212
0.0106752,2394.92,7215.5,-355.156,7340.31,1.00006e+09
1.756e-05,64.915,5994.76,-355.747,7358.82,22
0.0394369,64.9525,5994.98,-355.681,7358.93,11
1.756e-05,48.8579,7335.14,370.694,7388.04,22
0.11984,48.864,7335.4,370.757,7388.1,11
1.81706e-05,6212.63,7238.04,-408.36,7642.65,2212
1.92308e-05,6194.03,7238.71,-407.503,7643.21,2212
0.000216998,6180.97,7239.43,-406.646,7642.89,2212
0.00591852,6172.24,7238.61,-405.29,7641.76,2212
